,blob_hash,blob_bytes,blob_path,mime,language_guesslang,language_linguist,repo_name,basename,path_reversed,type
6518,019240ce48f5c20fdbbf2b522faf1ad772e4ebdc,1891,/ssd/swh-datasets/blobs-C,text/x-java,JavaScript,TSX,Mailspring,send-reminders-popover.jsx,lib/send-reminders/internal_packages/app,jsx
6519,019250eb616fa82fddfb77d391d25eaaf702db5c,1919,/ssd/swh-datasets/blobs-C,application/json,TypeScript,OASv3-json,qmk_firmware,info.json,traveller/handwired/keyboards,json
6520,019257599d876882f87b10f753461e9c5cb41289,7787,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,130-wds_ap.patch,patches/hostapd/package,patch
6521,0192609d5fe271cd9aaeed7c50d3ddaddbd25c09,8891,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,robotjs,keypress.c,src,c
6522,019274a0d36af708abb150c38aa1709f1dc4b0ba,2566,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,openwrt,mt7620a_fon_fon2601.dts,dts/ramips/linux/target,dts
6523,01927e571f17f08ed61609e72742b0b9038b57ff,683590,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,nginx,changes.xml,nginx/xml/docs,xml
6524,0192860118b68257555324d2435713c1ceafb3bf,26387,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,detelecine.c,libhb,c
6525,0192a3068c03cba1aaab91c0fdcb64a6bdaedfa1,4365,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_string.h,core/src,h
6526,0192bb65e514f3f6acde3f59b184e0726aa47087,6056,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lede,ptgen.c,src/firmware-utils/tools,c
6527,0192dab66a32cd852abb600e9fb4e7d03e757dba,17083,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,internal.h,libhb,h
6528,0192db0d7e01a90ad3cd1a39fee87dccf41ac8d5,3127,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,_summary.md,docs,md
6529,0192df4cab3a64d27098a81cb94b1df0c100d06b,5088,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,1097-introduce-usb-host-power-control.patch.patch,patches-2.6.24/s3c24xx/linux/target,patch
6530,0192df7eb1f4e61f448f28b3155bf04bbd2512c0,5859,/ssd/swh-datasets/blobs-C,text/x-c,C,SourcePawn,curl,unit1302.c,unit/tests,c
6531,0192fe7f77a618621b2a0574d506d3b1c8ef9725,8806,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,Mailspring,README.md,client-app/packages,md
6532,0193233e69d2651149991a003ac7007030495e85,15393,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,criteria.c,sway,c
6533,0193442b643a515e290014d740f848c2ea66ab45,150879,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,rufus,configure,,
6534,01934b57492ae1137773cfdf82592576aa67f99b,1092,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,netdata,Running-behind-caddy.md,docs,md
6535,01935a9bad2e71ae08faa29812347de2404d97f9,38928,/ssd/swh-datasets/blobs-C,text/plain,C#,C#,HandBrake,PictureSettingsViewModel.cs,ViewModels/HandBrakeWPF/CS/win,cs
6536,0193743f67f634e87cdc5d715816c3db778f1133,1167,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,HandBrake,HBRemoteCore.h,macosx,h
6537,01937634945d8d531af3f813d6dbcb2f6c94ee79,974,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,040-compcache_swap_notify_core_support.patch,patches-2.6.34/generic/linux/target,patch
6538,01937bb068dca51165aff3f958f227f2555f4d1b,13238,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,zbuff_decompress.c,decompress/lib,c
6539,019380af35311e629eb5aa7eaed42fdc284e476d,2992,/ssd/swh-datasets/blobs-C,text/x-c,C,C,bcc,trace_helpers.h,libbpf-tools,h
6540,0193b8abeb06fdd76465295ee650efccf665ed42,2314,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,lib1518.c,libtest/tests,c
6541,0193bac852c00bf03d0e8794e9d9e3f520dad0a5,2542,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,curl,RELEASE-NOTES,,
6542,0193dc7f3ed7a3a61733d55c5f0b3aa6349d92c6,409,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,avr32/linux/target,
6543,0193dd40fe3a565fc014d3f0f69f0f4b8a018160,2076,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,simple_compression.c,examples,c
6544,0193f1609ee00622121a5e38f8f8378c7ecc83cb,2985,/ssd/swh-datasets/blobs-C,application/gzip,INI,Coq,esp8266_deauther,cn.lang.gz,lang/web/data/esp8266_deauther,gz
6545,0193f758f69433ad5c7c09fda37ef3bfb30746e1,1906,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,080-07-fib_trie-Optimize-fib_find_node.patch,pending-3.18/generic/linux/target,patch
6546,019402348b6fc47316c0c3554cc6c2828447257b,8057,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,setproctitle.c,src,c
6547,019406b37c50ed90003a18ad7f00f0b49a3bc833,5248,/ssd/swh-datasets/blobs-C,text/x-perl,Perl,Perl,curl,checksrc.pl,lib,pl
6548,019413b961120ee5a5d6d3caaf8666c96d43aa9c,2990,/ssd/swh-datasets/blobs-C,text/x-c,Objective-C,C,Tasmota,ir_GlobalCache.cpp,src/IRremoteESP8266-2.2.1.02/lib,cpp
6549,01941ad908b17f13dd0eb6bbc16ae2144e792b02,892,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,TSX,Mailspring,passphrase-popover.cjsx,lib/keybase/internal_packages,cjsx
6550,01942fbe222a2e697e9e61e19eb97b6f987250c6,8915,/ssd/swh-datasets/blobs-C,text/html,HTML,HTML,Tasmota,functions_m.html,html/doxygen/docs/IRremoteESP8266-2.7.12/lib_basic/lib,html
6551,019447075b42467380eff9948d5efd6a51e6bdd6,15186,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,cli_commands.md,docs,md
6552,01944a3a058b9e813a2ddd47787fc1079df3e362,84169,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,fileio.c,programs,c
6553,01945872eb9edc87175a879bc02c53f5610436f1,22932,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,ramips_main.c,ramips/ethernet/net/drivers/files/ramips/linux/target,c
6554,0194602f6b53d44d863fe942fc857a4072408e3e,7152,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_event_openssl.h,event/src,h
6555,019475d1bef581a9ac311c04ddef581ad0457775,85209,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,stream.c,libhb,c
6556,019489f94e0cd613a4e33a1bae7463ea12ce06ec,9444,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,027-mips_module_reloc.patch,patches-2.6.30/generic/linux/target,patch
6557,0194b409e30147fd245f784817e75a80273c9e0b,8441,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,vm_shared_memory_server.h,vm/osfmk,h
6558,0194ba67c66d8049ec466675e476c8018a6408cd,256,/ssd/swh-datasets/blobs-C,text/plain,Markdown,YAML,curl,proxy-key-type.d,cmdline-opts/docs,d
6559,0194c39d51672c173343b64e9bdcd4cca716126f,2469,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libsodium,crypto_sign_ed25519.h,sodium/include/libsodium/src,h
6560,0194d83ec85551a141cc49da778b6c51c6b9a1b4,3580,/ssd/swh-datasets/blobs-C,text/x-diff,C++,Bikeshed,lede,950-0197-dt-bindings-Document-BCM283x-CSI2-CCP2-receiver.patch,patches-4.19/brcm2708/linux/target,patch
6561,0195082c38394cc303095a0a41a8a565f4024854,3082,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,input.c,commands/sway,c
6562,019518514f6ddadae946fb2c7f2cbf3b5d1ab67d,13693,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,http2.c,lib,c
6563,0195187dab6639927e93accea135bf880f831d7f,21060,/ssd/swh-datasets/blobs-C,text/x-c,C++,CWeb,ijkplayer,ijkplayer.c,ijkplayer/ijkmedia,c
6564,01951c738d540d4f1eda72bd9768ea0a7be50a9b,12054,/ssd/swh-datasets/blobs-C,text/plain,Shell,M4Sugar,nginx,modules,auto,
6565,019536ff1ab3944835c1ca6100dc3085b2cdc423,136,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Propeller Spin,openwrt,target.mk,p1010/mpc85xx/linux/target,mk
6566,0195470587ad9ba9f545534cb75b546c37fcdb7d,37001,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,150-netfilter_imq.patch,patches-2.6.35/generic/linux/target,patch
6567,01955c04a4c9f52b813d78cee3b6f9fa15516555,5561,/ssd/swh-datasets/blobs-C,text/x-c++,C#,C#,HandBrake,TitleSpecificScan.Designer.cs,C#/win,cs
6568,01956952409be481b2aa1a3c3faa8ae63a472644,2689,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,openwrt,ubinize-image.sh,scripts,sh
6569,01956f63f70168da4cd3f5c799038e3fcbde15f7,28489,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,micropython,mpconfig.h,py,h
6570,0195730978542b1f765b650e04980bda609aadd0,912,/ssd/swh-datasets/blobs-C,text/plain,XML,XML,curl,test549,data/tests,
6571,0195c5b28d8cbe98b6288bb335d64e0eaeac1784,6289,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,commons.h,src,h
6572,0195c61dffb6062378a82d99d7d7eddbe0b3173a,791,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,default/keymaps/mint60/keyboards,h
6573,0195de33451e4b7a7fa068037ffac0f469912b54,319,/ssd/swh-datasets/blobs-C,text/x-c++,Rust,C++,esp8266_deauther,PushEvent.cpp,Events/SimpleButton/src/esp8266_deauther,cpp
6574,019603447171e7302b55a6932c38c6caa49fdeed,1530,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,formatfloat.h,py,h
6575,01960fd6966bb24eb1445b5b6d9ead596e4e974e,1042,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,qmk_firmware,halconf.h,polilla/keyboards,h
6576,01961ee7fa9733c00c9479870285fb8d4fa6a99e,14117,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,bcc,offwaketime.py,tools,py
6577,01962cb33eb35ad5fbc78f0905085c90fba1e723,30089,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_roller.c,lv_widgets/src,c
6578,01962f078602d63a062cac5c5f5b27388f11fecc,11439,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,urlglob.c,src,c
6579,019654e602441fad51933fa2d16bde000eadecb9,1875968,/ssd/swh-datasets/blobs-C,application/x-dosexec,TeX,Coq,Ventoy,grubx64_real.efi,BOOT/EFI/INSTALL,efi
6580,01965d2f4bbaf745bb966865c058b3266ddb6a0f,3079,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,openwrt,WCR-1166DS.dts,dts/ramips/linux/target,dts
6581,01966a2626dd6127554e55bd318ea5289de9399a,20448,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,asmx86.c,py,c
6582,019678d7b77842010a534912d3bde89c0167c3f9,131287,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,cluster.c,src,c
6583,01969d8a42014f83259bc7ef804bd4066ec158c2,56328,/ssd/swh-datasets/blobs-C,text/x-objective-c,C,C,webview,webview.h,,h
6584,0196dccf42d0f7282c4938186678c21061801cec,10820,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,ae_evport.c,src,c
6585,0196eece7b3b85588843098ee62e322678f9cbad,1620,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,amigaos.h,lib,h
6586,0196eedc0caa7108fec7d55daa76a47d45596191,11305,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,wrk,lj_arch.h,src/luajit/deps,h
6587,019718f26d242cc2219707c9fc6c85f075bed948,34351,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,window.c,,c
6588,01972ad457610a46fc10ff72da2047912498f943,14691,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,machine_spi.c,renesas-ra/ports,c
6589,019732636b8b4901fd8ad9431792702223de503d,541,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,netdata,10-prepare-destination.install.sh,jobs/makeself,sh
6590,01973578aeee4682f40fb8a41d07b856a34a0a04,6796,/ssd/swh-datasets/blobs-C,text/x-c,C,RPC,darwin-xnu,in6_pcb.h,netinet6/bsd,h
6591,019748dadb05a01083ec21b921b272fa9eea9a01,15552,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,HandBrake,Controller.h,macosx,h
6592,0197921ec4a314cb6c6af9b9c6ead51cbf551221,2813,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,qca9563_dlink_dir-859-a1.dts,dts/ath79/linux/target,dts
6593,0197aa5359dadbbc5ea1fac9465fa1d9a08edd95,75910,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,cluster.c,src,c
6594,0197c1a3777047d1a53c37bd521f53fada5bb9cf,86796,/ssd/swh-datasets/blobs-C,text/plain,Kotlin,Markdown,raylib,CHANGELOG,,
6595,0197c4ff80d180f8c1bc57e7c353627207c3559e,632,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,4by3/keyboards,md
6596,0197db07325744b07d2e2d0b24eae994d67d1511,42564,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,plugin_tc.c,tc.plugin/collectors,c
6597,0197df8b1a730bdae1de6b08dad865d85eb1dc61,14623,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,robotjs,robotjs.cc,src,cc
6598,0197eee386938f9e8aff4278f794dc640a6f5013,3809,/ssd/swh-datasets/blobs-C,text/plain,Lua,Lua,skynet,builder.lua,datasheet/skynet/lualib,lua
6599,0197f22d1f81b17b31507fd1be78422855cfbd2a,50859,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_draw_mask.c,draw/src,c
6600,0197fc210e8bbbdf89e7b84eb0577a400420bce5,2138,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,netdata,Makefile.am,web,am
6601,019800a0c6ec40cd330f98bff22cf16c3fea6524,863,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,nvram/package/openwrt,
6602,019806c985f712f1cbc0dee02d2c9d5da1292626,6367,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Module Management System,openwrt,Makefile,image/kirkwood/linux/target,
6603,0198406765f310c038180601378efc83a4ae5465,1686,/ssd/swh-datasets/blobs-C,text/plain,YAML,RUNOFF,netdata,checks.yml,workflows/.github,yml
6604,0198456b24dab589df5dd424bccf13a7c3e30fc1,659,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,micropython,class_new.py,basics/tests,py
6605,019850e10cde5eed54456273f9a382d32bd80c4b,114144,/ssd/swh-datasets/blobs-C,text/plain,XML,XML,raylib,raylib_npp.xml,raylib_npp_parser/Notepad++/projects,xml
6606,019883f9531ed2cea0f7b301ad52ea725104c129,2103,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,macropad/adafruit/keyboards,md
6607,0198a838db21a994f443e78c7865af5bafd0948b,6923,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C,Tasmota,NeoSegmentFeatures.h,internal/src/NeoPixelBus/lib_basic/lib,h
6608,0198a8ae23de9e0652c25c266fd3da61d9d98af0,4682,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,qmk_firmware,pointing.c,pointing/drashna/users,c
6609,0198b5d93d95f6ff1bc45c4a8a93307c61ec06a4,57276,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libuv,tty.c,win/src,c
6610,0198c33ff4b589ffe8acfb1f6d3b8054860410a4,68,/ssd/swh-datasets/blobs-C,application/json,JSON,JSONLD,lede,106c-3711,data/files/wwan/utils/network/package,
6611,0198d63bfd08bf4a0783f3342bca1ad6058720b1,1126,/ssd/swh-datasets/blobs-C,text/plain,Matlab,JavaScript+ERB,micropython,builtin.h,py,h
6612,0198dc4f017fdeb2468d268064a414e26c81a619,381,/ssd/swh-datasets/blobs-C,image/png,CSV,Perl,HandBrake,ActivityWindow_small.png,Images/Views/HandBrakeWPF/CS/win,png
6613,0198e4364165e87e9f2af2243e5a042a6314fd3d,7698,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,gcc/toolchain,
6614,0198e914ae12d456e5cdafea380ba91395c8df77,94793,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,ijkplayer,ff_ffplay.c,ijkplayer/ijkmedia,c
6615,0198ec41f5ea7f384291a7b33185fc27c70b6a01,14360,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nuklear,gui.h,,h
6616,0198f303885e9e00d6c1508af6b78cb925017769,986,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,sesame/kb_elmo/keyboards,mk
6617,0198fbe9f7b543eda8c1dc5d3225cf04b950bc2d,7380,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_bar.c,lv_objx,c
6618,01991bbc0dcc98799a2e698ce3df64948d0d3748,9072,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,sws.c,server/tests,c
6619,01991d9e3fe672d183905fba80a4a1d58279bf04,413,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,ckeys/keyboards,md
6620,019927d3d19f8ee10715744ee3a22d0c66536123,12185,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_mail_pop3_handler.c,mail/src,c
6621,019928741af62abbc6b28334f197be9951bb4eae,638,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,RPM Spec,lede,001-only_src.patch,patches/mpfr/tools,patch
6622,01992c550828fd10d72582cbe1843df6374662ab,17636,/ssd/swh-datasets/blobs-C,text/x-shellscript,Python,Shell,netdata,python.d.plugin,plugins.d,plugin
6623,019930f2a2d824d506e2038dd6fd30d30bebfc52,11818,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,keymap.c,twey/keymaps/ergodox_ez/keyboards,c
6624,01993737cb363becebf04015f40a651ff178bbcf,2788,/ssd/swh-datasets/blobs-C,text/x-c,C,C,bcc,biostacks.bpf.c,libbpf-tools,c
6625,01993a6179d16255e65f59cb5b012334ed0f9951,283,/ssd/swh-datasets/blobs-C,text/plain,Ruby,Roff,lede,Kconfig,qcom/power/drivers/files-5.15/ipq807x/linux/target,
6626,019945ebe8b858cf8a8fd7952c78f47aadb666e1,6427,/ssd/swh-datasets/blobs-C,application/json,TypeScript,JSONLD,qmk_firmware,info.json,rs108/xelus/keyboards,json
6627,0199480dba4ea83f29a4bb0b92b5b3f18352b638,4883,/ssd/swh-datasets/blobs-C,text/plain,CMake,CMake,bcc,CMakeLists.txt,cc/src,txt
6628,01994ba93a3b6eed6c4b0e16b0cd027b37b2acc1,814,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,moonlander/keyboards,mk
6629,019952e736158c4cb0cc8062ec321448cdb6cac0,11376,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,kern_synch.c,kern/bsd,c
6630,01995feff53402c288957eb039e44caaebf6fde2,877,/ssd/swh-datasets/blobs-C,text/plain,C++,MQL4,HandBrake,hb_error_code.cs,HbLib/Interop/HandBrake.ApplicationServices/CS/win,cs
6631,0199bbce2ed29c3a358c24572b0c9fb1e4fdea8d,27382,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,masscan,output.c,src,c
6632,0199c5d46c9bb01889a986000eecb0f0f1b23cb1,2056,/ssd/swh-datasets/blobs-C,text/x-diff,SQL,C,openwrt,950-0567-drm-v3d-Drop-unused-v3d_flush_caches.patch,patches-4.19/brcm2708/linux/target,patch
6633,019a031154e95aff6c7b04e5b0c1233f5ca0ea36,5203,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,timescaledb,scanner.c,src,c
6634,019a1179f8abfc2b54fedbb12b807af249cca582,1597,/ssd/swh-datasets/blobs-C,text/x-python,Python,Python,micropython,memoryview1.py,basics/tests,py
6635,019a143d4c857feab1e853bb9430da2815d18321,2063,/ssd/swh-datasets/blobs-C,text/x-c,C,C,zstd,simple_compression.c,examples,c
6636,019a2ef57ebfc21c8a8a51c658383247ca344446,2045,/ssd/swh-datasets/blobs-C,text/x-perl,Perl,Perl,memcached,watcher_connid.t,t,t
6637,019a320761a1e1b17fd104401ccaf3cbfec42bfc,7504,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,CoffeeScript,Mailspring,category-picker-spec.cjsx,spec/category-picker/internal_packages,cjsx
6638,019a414a0bcc0dbe2e8594711bbdb9f5ddb08b32,18103,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,curl,MakefileBuild.vc,winbuild,vc
6639,019a4dc6f0c05e1aafdcb3d150187a11ba3e4233,13522,/ssd/swh-datasets/blobs-C,text/x-c,C,C,Tasmota,xsns_15_mhz19.ino,sonoff,ino
6640,019a50ed6f9e916e03c489dbcb3911783a01c5b4,408,/ssd/swh-datasets/blobs-C,text/plain,XML,XML,HandBrake,Settings.StyleCop,HandBrakeInterop/HandBrake.Interop/CS/win,StyleCop
6641,019a70f50d976c7f1a10010855389ecc15a6370e,1642,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,mammoth75x/wuque/keyboards,h
6642,019a8a191ba3b10ee1fa9cff170c4e66a4215424,4905,/ssd/swh-datasets/blobs-C,text/x-c,Perl,Perl,lede,qcom-ipq4019-cm520-79f.dts,dts/boot/arm/arch/files/ipq40xx/linux/target,dts
6643,019aa9a00da0a0cf4c6b8031f61b38904b500fd0,32422,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,rdb.c,src,c
6644,019aafc074af34b4ae4691c00e618926a36b282b,364,/ssd/swh-datasets/blobs-C,text/plain,INI,RUNOFF,Tasmota,README.md,TasmotaModbus-3.4.0/lib_basic/lib,md
6645,019ac40457c0cf0e76bb4404d936d781e293c46a,12740,/ssd/swh-datasets/blobs-C,text/plain,YAML,Altium Designer,Tasmota,BUILDS.md,,md
6646,019ac789c0429149cef92f8c3775ad4041ea397d,24421,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,doh.c,lib,c
6647,019b1130d9954deeca9d337596de27234079a73a,181,/ssd/swh-datasets/blobs-C,text/plain,Makefile,HOCON,qmk_firmware,rules.mk,bluepill/pill60/handwired/keyboards,mk
6648,019b13fbfe8dc21f289101c00ede84a7797b4134,4154,/ssd/swh-datasets/blobs-C,text/troff,Go,Roff Manpage,darwin-xnu,dup.2,man2/man/bsd,2
6649,019b1943321f41ecf28fb8ef60e76ab71c5f846f,9148,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,darwin-xnu,Makefile,tests,
6650,019b28ff1ed3ad823581ecdb121f67e5b9f4920e,4217,/ssd/swh-datasets/blobs-C,text/x-java,TypeScript,JavaScript,Mailspring,search-bar-util.ts,lib/thread-search/internal_packages/app,ts
6651,019b460a8da82902b6129280a70a79090526f821,11165,/ssd/swh-datasets/blobs-C,text/x-c,C,C,scrcpy,server.c,src/app,c
6652,019b4f113119d8fe2432c059a131506e9c894151,4330,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,lib1507.c,libtest/tests,c
6653,019b51ec18a24e6e874bb8480c8807cf6669278e,2395,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,rtclock_protos.h,i386/osfmk,h
6654,019b557743c4444f6a31bc54eca2f15fb3817eef,75034,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,presets.c,src/gtk,c
6655,019b679f45e18e2ac939350f9f572a268dab5c21,26814,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,Tasmota,zh-CN.h,language/tasmota,h
6656,019b705ba219686e85b395c341d30870c532d782,9622,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,micropython,machine_rtc.c,esp8266,c
6657,019b7a36d25b5f78574b208e5be48ab1fa9e788d,753,/ssd/swh-datasets/blobs-C,text/x-m4,CMake,M4Sugar,tig,configure.ac,,ac
6658,019b7da4a542f2a3af227a22aa12aaad39588a58,571,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,herringbone/ramonimbao/keyboards,md
6659,019b8f7b21ece682aeff34018ed6938a71ee54b3,37404,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,Tasmota,pt_BR.h,language/tasmota,h
6660,019b9932bd7d4251d644dc313b697668db3045be,411,/ssd/swh-datasets/blobs-C,text/x-diff,Batchfile,C,openwrt,980-wnr834b_no_cardbus_invariant.patch,patches-3.0/brcm47xx/linux/target,patch
6661,019bbbb2a8e3e9c97069434928664a66741c1126,4608,/ssd/swh-datasets/blobs-C,text/x-shellscript,Lua,Shell,openwrt,diag.sh,etc/base-files/ramips/linux/target,sh
6662,019bce231b30585cf1096d1dc365c56e132ee0ee,43283,/ssd/swh-datasets/blobs-C,text/x-m4,CMake,M4Sugar,curl,configure.ac,,ac
6663,019bd58696afae184e017c687d17599681c816cc,6730,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Module Management System,openwrt,Makefile,image/lantiq/linux/target,
6664,019bdb0ee085883458b14b0db2cb9cc17cc934dc,134601,/ssd/swh-datasets/blobs-C,text/x-objective-c,C,C,HandBrake,test.c,test,c
6665,019bf04186d255f1ea8b8b0e31ca43ea52754df9,17560,/ssd/swh-datasets/blobs-C,text/plain,C#,C#,HandBrake,FiltersViewModel.cs,ViewModels/HandBrakeWPF/CS/win,cs
6666,019c00b71e3b5f5478faf678408acdd0b888fe9a,26334,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,cookie.c,lib,c
6667,019c342e834f217cee412a18f54f25faddd5cc5f,861,/ssd/swh-datasets/blobs-C,text/plain,C,C,nuklear,simple.c,demo,c
6668,019c47c93f20c14967b3a51b1959007377754f3b,2566,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,openwrt,553-boards_probe_switch.patch,patches-3.14/brcm63xx/linux/target,patch
6669,019c78bfdbf28c9e7c0bfdd09cad912f3b44933d,27112,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,ssluse.c,lib,c
6670,019c7eb07254d8e6b9ffa753c1c90aae0767344e,59960,/ssd/swh-datasets/blobs-C,text/x-perl,Perl,Perl,curl,runtests.pl,tests,pl
6671,019c7f60c5139d06c6f2b1182c60673b616ec0b2,1738,/ssd/swh-datasets/blobs-C,text/x-java,TypeScript,JavaScript,Mailspring,extension-registry.es6,src,es6
6672,019c89cf90f6969b1a6333220a0243dd4e09513b,10241,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,HandBrake,HBSubtitlesTrack.m,macosx,m
6673,019ca34a198700f5fcdacdae9f8606649732a09d,19673,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,rrddim.c,database,c
6674,019ca926e0346f53b99af4af3ac6c1d9dada7f89,44319,/ssd/swh-datasets/blobs-C,text/html,HTML,HTML,netdata,demosites.html,web,html
6675,019ca94919ff65bced0b58c7149f0b7518fb93ee,1210,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,vitamins_included/keyboards,h
